Review,Sentiment,Date
Shirt thik thi lkin dupta b chota tha or shlwar ka color b. Chnge tha,Negative,2023-04-18 00:00:00
dopaty nae pasand aye BHT choty hn stuff b acha nae dress thek h,Negative,2023-04-29 00:00:00
parcel return Karna hi plzzz sai ni hai,Negative,2023-04-29 00:00:00
Not Recommend. Bht e Bareek Kapra ha. or bht e Kam Kapra ha.. Bari Bachi Ka Suit Dikha Kar Bachi Ka Suit Sale Kar Rha ha.,Negative,4 weeks ago
bht buri quality h shalwar k kpre k color bi change h meto 1 star bi na dun meny 3 oder kiye thy 3no aesi bhejy or reshmeen kapra h,Negative,1 day ago
mjy same he da dya dono different order kya thy ☹️,Negative,2023-04-26 00:00:00
bht hi bkwas fabric h koi b na ly in sy itna ghatiya fabric h aj tk draz sy jo b mngwya shi mila yh bht hi bura h or delivery boy 100 extra b ly kr gya bad rider & seller,Negative,2023-04-18 00:00:00
experience bilkul b acha nhi rha shalwar ksi or colour ki di ha,Negative,1 week ago
shalwar matching nhi or fabric b Resham ka he,Negative,2023-04-26 00:00:00
Bohth low quality ha 👎👎👎,Negative,3 weeks ago
boht he bakwas dress he,Negative,2023-04-19 00:00:00
bohat bura fibric hai,Negative,2 weeks ago
Bekar kapra hai Kisi Kam ka Nahi hai or 3 peac bhi nhi hai ainda Koi parsal nhi mangwaunga Daraz se,Negative,16 hours ago
BHT halka kapra hai like a shameez type pora suit b mushkil sy bny ga,Negative,2023-01-21 00:00:00
sibht beqar app he order kch kro ata kch he mangwaya knsa suit th or bhej kia dya blkul beqar fraud seller he ye,Negative,2022-11-16 00:00:00
kapra silk ka nahi tha. kapra kafi halka hy,Negative,2023-03-30 00:00:00
colour to Sam ha lakin kapra acha nai ha buht halka ha dupta thek tha bus,Negative,2022-11-06 00:00:00
Yaar plZ mai nai delivery sai pehly jesy hi order kiya tho bola b k yaar kindly kharaab cheez mat bhejiye ga wahi huwa jis ka dar thA,Negative,2023-04-01 00:00:00
yaar ye to bilkul wasa nhi ha jasa mangwaya tha sath me kapday pe koi cheez chipki hoi thi Jasa ke khajuur or sath me botton bhi nhi thy low quality suit.Naraz Nhi Hona Lekin Sach Bolna Kam Ha Humara🥺😔,Negative,2023-01-28 00:00:00
"3rd class Quality hi seller se baat ke tu woh kehty Hain Yahi Quality Mili ge phata howa hi soot Daraz,se shopping Achi Hoti hi but is seller ne tu Daraz ka naam kharab Kiya hi Jo dikhaiya hi picture men waisy tu bilkul he nai hi koi bhi is ko order na Karen",Negative,2022-11-17 00:00:00
Mainy 3 suit manghwahy thay aap ny 2 behjy payment pori leli? Oper se kabhi kahin complain karny ka kehty hain tu kabhi kahin agr aap ny behja tha tu mujhy mila kiu nai packet seal tha.. Fake seller,Negative,2022-07-16 00:00:00
"Alhumdulillah mera parcel mjy time pa mil gaya, Quality theek h boht achi nhi h",Negative,2022-09-04 00:00:00
boht Halka kapra hy bekar may passy zaya na krna may sab ko yehi kahu gi plz,Negative,2022-11-13 00:00:00
very bad kapara buht kam ha just trouser ka shirt ka kapara ha hi nahi,Negative,2022-07-22 00:00:00
paisay zaya fazol ka kapra he,Negative,2023-04-14 00:00:00
G daraz thanks 👍 aj mujy Mera parcel mil gya hai per colour to wo hi tha Jo Pasand Kiya tha lakin kapra wo nai tha jisa AP ny bola tha k cotton silk ka suit hai yeh suit na cotton hai na hi silk plz froud to na karain cotton silk ka bol kar delivery timing to good hai,Negative,6 days ago
bohat hi ghatiya kpra hai do numberi Kam kr k ku logo k paisy zaya krty ho ap log y return Kesy ho ga ab,Negative,2023-04-14 00:00:00
Useless product bht bereek kapra ha mein nay chohti sis Jo gift diya tha bht bekaar ha,Negative,2023-03-14 00:00:00
yeh boht ghlt bt h mn suit mangaYa muje sirf duptta or shirt ka kpra mila trouser ka kpra h he ni😡😡,Negative,2023-01-03 00:00:00
bht hi bqwas collection h trouser ka bola to kpra to shirt ka hi srf diya h duptta b surakh surakh h,Negative,2022-11-27 00:00:00
sir manay 2 suit purchase kia or manay ap ko kha bhe tha different color bhajiya ga . pr dono same Bhaj dia . very disappointed. .. Poor seller,Negative,2022-11-24 00:00:00
many toh order ki purple suit silk but kpra bht thora shirt bn rai h but trouser ni ban raha koi faida ni hua,Negative,2022-10-09 00:00:00
Je Alhamdulillah jo pic m tha same wesa he aya but kpra side se phata hua hai or fabric pure satan nhe hai,Negative,2022-08-26 00:00:00
bhot he fazol service shah kamal ke picture ma khussa dekhaya hova ha lakin jab order deliver hova tu os ma khussa nhi tha,Negative,2022-09-04 00:00:00
dhokaa dia h inhn ny ma ny3 bar specially bola tha chat py k purple dupata bhejiay but ni 😡😡😡😡inhn ny return b ni kia,Negative,2022-08-20 00:00:00
Suit to order k mutabiq tha but pic mai ghosa dikha kr sath nahi bhaija mai ny order ghosa ki waja sy kia tha ab mai kya karo,Negative,2022-08-13 00:00:00
low quality... amount chahy thori barha ly mgr stuff acha deya kry.. koi khas experience nh tha,Negative,2022-11-11 00:00:00
Yaaa kiyaa haa mera 4 Order haa main naay abhi yaa dekha haa pehly wala pata nahi kasy ho gain,Negative,2022-10-30 00:00:00
bakwas dress bheja h silk ka bol kr koi or kapra bhj diya Jo blkl low quality h koi bhi nhi le,Negative,2022-08-12 00:00:00
blkul bhe acha kpra nh hy me daraz se 5 6 order kia hy un mese y sb s zyda kgrb tha 💔😥😥,Negative,2022-12-10 00:00:00
order toh time se mil gya hai.. mgr khusa ni hai us may.. or neck line bhi plastic ki hai,Negative,2022-11-06 00:00:00
ye bilkul acha nhi mane summer stuff my mangwaya th lekin ye winter stuff ha,Negative,2022-06-06 00:00:00
I'm not satisfied because khussa sath ni diya gya or kapra m b surakh Hain,Negative,2023-01-01 00:00:00
Ye suit bhht he karab deta h daraz wale as suit me kamesz ka kapra kam hain,Negative,2022-12-02 00:00:00
kapra bahut kharab tha silk kha kr silk nhi dia ghandy 🏴 wala kapra tha,Negative,2022-11-24 00:00:00
not satisfied atuff bht low quality h bt according to price bs thik h,Negative,2022-12-25 00:00:00
Boht hi Bura experience raha Jo cheez dekhate hain wo nhi bhjte,Negative,2023-02-10 00:00:00
beqar kapda h ye ...... inner shirts ka kpra h ye .... beqar,Negative,2022-11-16 00:00:00
"Both bekar quality wate of money, magwo kuch ata kuch ha",Negative,2022-11-21 00:00:00
Ya order wapis kr na h ya color nhi psnd m wapis krdon ge,Negative,2022-11-17 00:00:00
Salaam ya order mujah wapis karna ha pasnad nahi aya,Negative,2022-07-06 00:00:00
Sara jhoot haiii kapra bht kam daty hain ya log,Negative,2023-04-09 00:00:00
Dress ka sath shoes bhi tha Jo nahi diya gya,Negative,2022-11-12 00:00:00
very very poor. shameeez ka kapra ghatiya,Negative,2022-11-27 00:00:00
fabric achha nhi hy,Negative,2022-07-02 00:00:00
kpra acha nh th or tasal bh change th,Negative,2022-10-04 00:00:00
Jo colour select kiya tha wo nhi aya,Negative,2022-11-15 00:00:00
quality k hisab sy qemat zeyada hy,Negative,2023-02-08 00:00:00
buht he fazol clothes hai,Negative,2023-03-03 00:00:00
Intehai ghatia quality h,Negative,2022-11-21 00:00:00
kapra acha nhi hai,Negative,2022-08-26 00:00:00
jo mgaya vo ni aaya itna bra daagh hy iss pr 😒 it's a bad stuff quality poor delivery,Negative,2023-01-24 00:00:00
intahi fazool kapra daikhate kuch aur bhejte kuch aur paise zaya kiye,Negative,1 week ago
Bht he Ganda staff tha bilkul shameez Wala kapry jasy passy lyty ho wasi dress bi baj dia kro passy zaya kiay please koi bi apny passy zaya na kry,Negative,2023-01-29 00:00:00
bt kharab kapara nikla ha ap kisa lag ho pic ma Koch aur original ma Koch aur,Negative,2023-04-10 00:00:00
Mai return Karna Chahta ye chez galt hai color bhi chng hai eska,Negative,2022-11-05 00:00:00
ye suit theek ta but color acha ni ta,Negative,2023-03-29 00:00:00
boht zeyada Bora parsal Aya ha dress be boht zeyada Bora ha jasa dekhya tha Wasa bill kul 😥 😥😥😥😥😥😥😥😥😥😥 be ni ha 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,Negative,2023-01-17 00:00:00
sirr apny 3pc likhaa h or Sirf apnyy dupataa bhjaa h ??? ap mujhyy suit and krainn kindlyy Jo btaya h kmzkm woh cheese to snd kiyaa krainn,Negative,2023-01-05 00:00:00
Sara khrab nikla ha kesi kam ka nhi pahly thek dy rahy thy ab har suit khrab dameg nikal raha ha kesi kam ka nhi or jaga jaga sy cut lagy howy han,Negative,2022-09-05 00:00:00
Silk ni ha ya han dupta acha la lakn dress silk k ni ha ya bol k silk ha lakn bja ni silk,Negative,2023-04-07 00:00:00
😞😞😞 kpra bilkul wo nahi jo bola gaya,Negative,2023-02-04 00:00:00
Bht e khi ghtya kism ka suit tha asi chezyn kn ly ga apsy jb ho e ghtya,Negative,2022-10-05 00:00:00
Bilkul bakwas kapra Hy katan Wala jhoot bool kr bekar send krty hen,Negative,2023-04-14 00:00:00
Stuff acha h but ap ne sath khusa nhi dea That's very wrong,Negative,2022-09-28 00:00:00
Good pr fabric km hy but I m satisfied AP jhoot bol rhy ho,Negative,2022-12-17 00:00:00
bilkul bekar phata howa BHI tha 2 Jaga sy total fraud,Negative,2022-09-20 00:00:00
dubatta phata hi or bohat hi kharab colour die hai,Negative,2022-11-15 00:00:00
Very bad dress aur Sath shoes BHI nahi diye,Negative,2023-03-01 00:00:00
sendal nahe aya or price buhat ziyada le thy,Negative,2023-03-31 00:00:00
colour change tha or khosa bhe ni tha sath,Negative,2022-12-22 00:00:00
psand ni aya dress ku k sth shoes nibayev,Negative,2022-10-20 00:00:00
Paracel mela hi ni to review kaha s f,Negative,2023-04-02 00:00:00
just suit bheja h.khusa nhi bheja.,Negative,2023-02-25 00:00:00
Wesa nahi tha jesa dikhaya tha 😒,Negative,2022-10-17 00:00:00
Bhut hi ganda colour hai Mujy return karna hai,Negative,2023-03-10 00:00:00
lown nhi h dupaty ki ek side design h bekar h,Negative,2022-10-29 00:00:00
seller apny Jo dikhaya tha wo ni bheja really afsos hua color b mahroon bola tha but dark brown bheja apny,Negative,2023-03-27 00:00:00
quality ache nahi he kapra bhi thora he,Negative,2023-03-25 00:00:00
very bad phr kbi ni order kro gi,Negative,4 weeks ago
bs better h shalwar ka kapra bht halka h is quality k hisab sy rate kafi zeada hn yehi quality local market m 600 ya 700 rupay m 2 piece aram sy mil jata h.,Negative,2022-03-19 00:00:00
nice cloth but slawar kharab hai,Negative,2022-07-31 00:00:00
Shalwaar or qameez dono ka colours different,Negative,2022-02-26 00:00:00
kapra bht halka he.sir,Negative,2022-03-30 00:00:00
average h dress kapra axha nh h,Negative,2022-10-05 00:00:00
Clr same a jesa pic m ta gift b aya a pr km uz km shirt piece to pura bhjna ta kpra km a.. Dkha jay to waste e a mry ly to,Negative,2022-11-21 00:00:00
dupta or trouzer ka stuff acha hy but shirt ka stuff bilkul bhi acha nhi hy,Negative,2023-02-09 00:00:00
Hum ne 3 dress Manga way ty ek sahe Aya or 1 dress sahe ni,Negative,2023-04-04 00:00:00
dress acha h lekin kapra km h.. sleves nh bani is m meri.,Negative,2022-11-27 00:00:00
bilkul halka kapra h,Negative,2023-01-31 00:00:00
Lawn acha wala nhi hai dupatta b bohat chota h ma smjhi acha suit h but thank you,Negative,2023-04-21 00:00:00
ganda teren kapra hai or jaga jaga say defect hai mujay y ni cheya y wapsa karo asy be log doka karty hai doky baza insan leka kia hai baja kia ha shram nai ate ramzan main asa karty hoi,Negative,2023-04-17 00:00:00
Pasand Nahin Aya ghar walon ko pic upload Karna asan karin,Negative,2023-04-29 00:00:00
bad quality mix kapra hy lawn hy hi ni,Negative,4 weeks ago
Jo order Kiya tha wo nahi ...ap NY loan stuff likha hai yeh reshmi stuff hai ...bad idea,Negative,2023-04-27 00:00:00
suit k fabric mein wholes hen kaafi zyada,Negative,2023-04-20 00:00:00
"buhat dukh hua he qasam se buhat nakas kapra he, not recommended",Negative,2023-04-18 00:00:00
Kapra boht acha h par ik jaga se kafi sara kharab bhi h kindly daikh k bheja kareinyae sb chizein,Negative,2022-08-07 00:00:00
Advance payment ki or rider kisi or ko parcel day k chlaa gya had ho he agly vandy ka nuqsan,Negative,2023-04-29 00:00:00
shirt ki front baki kapray sy cut ki hoi ...fazool tareekay sy.... defected dress milay mjhy 4....bad experience.,Negative,1 week ago
kapra behrin hai kapra itna khas nhi hai dupattayka,Negative,1 week ago
Main na ye suit order ni ki ta aap ni Kon sa suit mujhay dia hai aap logo check ni kar ta very bad experience,Negative,2023-03-29 00:00:00
normal sastee clothes hai bekar quality hai boht burai kafrai hai .,Negative,2023-04-28 00:00:00
Kia reviews kesay reviews 1 item sai Bheja or Jo aj item aya hai bag ka wo totally different pic ma kuch or tha 3 PC red colour but jub aya to wo 1 PC wo bhi old design or ajeeb sa,Negative,2023-02-28 00:00:00
suit ka stuff bohot halka he is bar jitne bhi items order kia he sab ka stuff bohot halka he,Negative,3 weeks ago
Pic m itna acha nzr aa rha hy JB aaya to bikul patla kpra,Negative,2023-04-09 00:00:00
thank time par mil gia mgr Jo dekhya haaa wo nhi milaaaa,Negative,4 weeks ago
1770 me mujy ye kharab dress bhej diya ha 2 jaga sy phta hoa h bolty hn koi bt nh toiler ko den wo slai kr dy ga or khrb cheez bhejny py koi sharmindagi b nh or chahiye hn inko 5star Allah ny hazam nh hony deny esy Paisy koi b in sy buy na kry,Negative,2023-02-17 00:00:00
jesa pic m tha wsa bilkul b ni h shirt py b bht simple work hoa h jesa pic m mention wsa bilkul b ni h.or dupaty ki b finishing achy sy ni hoi corner b cover n h les stiching b achi ni h or trouser ka kaprha b bht hlka h totally waste of money😏,Negative,2022-08-03 00:00:00
I recieved my order . bhoooot he bura stuff ha or shalwar pe centre mn bhoot se dagh lage huvy hn ...,Negative,2022-08-05 00:00:00
black colour ka order deya tha blue deliver hua hy ab wapis karny ka bol raha hun to wapis nhi kar rahy bol rahy hain change kar dun ga bs,Negative,2022-04-06 00:00:00
bakwas haa kapra kameez wala to or shlwar wala b bus doptta thik haa,Negative,2023-02-20 00:00:00
Sir is ki shlwar ni achii niklii ..plz me aik or suit mngwana h..uski shlwar thk ho,Negative,2023-04-20 00:00:00
thek ha lakin galt dress bajiya khair,Negative,2022-10-29 00:00:00
sleeves ka kaapra ni hn or trouser ka kaabra bhe acha ni hn itna mehnga dya pr bilkul bhe acha ni 😤😡,Negative,2022-04-02 00:00:00
Ye bilkul b kapra Acha nahi haey jeseey hi slai krneey lgeey to kapra nikalta gya buhat low quality ka kapra haey slai b nai huwa,Negative,2023-02-15 00:00:00
sar hame bilkul pasand ni aya trosar kapra bilkul kharab hy sar aur sot bhe itna khas ni hy jitni qemat hy,Negative,2022-11-26 00:00:00
sasta ho farig material ha markit price b dakhi jia to 1000 sa above nhi ha sell ka name per lotta ja rha ha or agr return ki bat karo to 3600 batta suna data ha such a bad experience muja lagta ha 11.11 sell per jitna b order kia ha cancel karwana ho ga,Negative,2022-11-14 00:00:00
"Bilkul Bakwas Kapara Hai. stitched be nahe ho raha hai , Machine be kam nahe kar raha as kapry ky oper.",Negative,2022-08-08 00:00:00
apne ye jo suit beej dya ha ye q 1 beja ha iske sath to 1 free ha... to ye sab q kar rahe ho... ta keh log zyada se zyada bewaqoof bane.,Negative,2022-04-12 00:00:00
totly fake...gift chain ni bheajty agr pochy to khty dono shaper chk kry us m hu gi..hamry bht customer shakayat krty chain k lye lakin wo shaper m hi agy pichy hoi hoti..m ny 3600 martba shaper chk kiye mjy chain ni mili..gift k name py farod krty or sub ko yhi khty hm ny bheaji h ap ny shaper thik sy check ni kia huga🤣🤣🤣🤣🤣 or ab aty h suit k oper kapra bus normal hai bazar sy yhi cheaz 1400 m mil jati hai or ye 2160 m dety..kapra b kam hota 2.5 gaz ik patli lrki k lye na k healthy person k lye .I m not satisfied plz ap log b mat khardina..😭,Negative,2022-02-21 00:00:00
ye dress bilkul b say nai ha jasi dekhai ha wasim nai kameez b nai bn rhi kameez ka kapra bhoat chota ha bazoo b nai bn rhe,Negative,2022-01-27 00:00:00
wesy mujy lga nai tha k meri first shopping daraz say esi rhy gi shame on you😏 itni buri quality he😣😏,Negative,2022-01-21 00:00:00
mene ye 2 suit order kia same dress tha mgr qamis bht halka tha stuff or embridy b moti lagi hov thi jaldi nikal jati h.or free gift m just simple chain 1 beji h.is sa kia krna h .,Negative,2021-12-01 00:00:00
mujhe bilkul acha nhi laga suit..qk quality bht low he or is qemat me acha suit mil skta he bahir,Negative,2021-11-21 00:00:00
Bohat Bad Experience rha... Trouser and dupata defective... Aur stuff quality very low...,Negative,2022-11-23 00:00:00
moja mara order milgaya ha is dress up change Karna chahta ho koi or dress ka sat,Negative,2022-04-11 00:00:00
kpra acha nhi tha srf dupata acha tha or na hi sath koi chain wghera thi,Negative,2022-02-14 00:00:00
bakwas suit h. paisay ka zia.intehai ghatia quality.bohat mehnga suit h,Negative,2022-08-20 00:00:00
kapra bilkul bekar he just khubsurat he bas zyada chalny wala nhi he,Negative,2022-03-05 00:00:00
bhaut he bakwas suit hai third class kapra hai fraud hai,Negative,2023-03-30 00:00:00
shirt ki quality bohat khrab ha,Negative,2022-09-12 00:00:00
